lying bed11.jpg,lie,328.76551,122.22113,-854.84984,333.62167,100.11263,-838.41033,340.17452,97.09691,-838.36076,345.09126,94.79987,-838.48643,310.69525,108.17941,-847.24267,303.30538,110.35389,-847.4056,297.29099,112.52608,-847.40024,353.61714,97.82692,-672.33782,283.70971,121.74566,-715.22934,344.13418,135.27873,-785.5696,319.63441,143.20355,-797.73102,381.15935,162.88778,-483.04231,217.65422,176.32486,-561.2762,388.64064,275.79623,-331.94507,115.1879,236.43675,-556.45984,394.75998,339.21917,-321.69135,136.86032,214.5548,-647.55821,404.84351,359.00728,-332.86586,141.27219,209.97167,-682.24146,394.25279,350.76468,-361.2662,153.58425,191.6062,-692.73033,383.30834,344.64658,-330.95795,155.88507,196.9641,-653.07426,322.77592,294.39178,42.34534,241.19378,316.31866,-42.30708,417.3588,305.38251,282.97749,326.41279,359.39901,103.3864,482.18422,329.46362,516.03155,362.46307,377.17182,442.12593,475.51271,340.41256,537.74986,359.96897,380.45419,478.28411,541.8304,353.8737,502.4143,406.74874,405.48719,434.98803
lying bed31.jpg,lie,636.41805,488.5445,-269.31927,662.02944,480.30238,-250.87279,664.19728,482.59237,-251.05592,666.37203,484.59008,-251.14814,654.93911,467.64159,-278.57941,651.97269,460.73446,-278.56247,649.34633,453.32928,-278.49529,660.92299,469.90265,-156.74849,636.27842,426.11242,-278.34526,616.40794,495.83036,-230.56505,612.35338,480.91762,-264.60486,578.28194,386.70007,-47.07649,513.24331,427.19645,-301.77153,449.08604,393.09613,26.10277,388.49127,506.61974,-266.29006,383.67506,383.75055,-72.37256,518.82583,537.09337,-160.15577,368.6769,376.26828,-95.30816,556.7062,546.76642,-191.63541,365.88772,367.17737,-113.91327,569.42642,529.75185,-208.54576,370.2421,380.77725,-84.44109,558.61943,520.84889,-169.4769,373.23899,318.14287,82.8439,326.42582,322.35236,-82.59131,273.65489,312.86453,312.73179,197.92378,348.88072,110.87301,206.74127,285.12034,518.3891,142.72263,323.37413,319.49327,192.473,263.48224,539.01484,134.14553,305.1787,342.36202,180.21651,331.2023,572.1191,113.24416,358.14693,346.22313
lying bed35.jpg,lie,195.33684,62.33967,-26.67159,200.43801,62.96029,-31.5638,200.6278,63.68688,-31.59006,200.86548,64.4555,-31.62578,200.50267,62.55813,-24.06688,200.70055,62.98395,-24.08562,200.95063,63.43876,-24.12337,201.54852,72.13747,-40.34759,201.28232,70.37007,-6.31646,191.50951,66.39815,-29.51971,191.27948,65.6652,-19.39679,181.23872,88.55692,-60.92391,177.71426,81.50182,18.91586,179.49529,103.88385,-107.8382,149.83283,85.66687,53.29691,170.91647,117.9064,-160.06633,133.73762,88.00453,75.74492,169.24939,125.79239,-172.14094,128.20736,88.31554,79.78334,168.81335,122.56381,-172.63218,128.97787,87.85912,70.68007,168.11761,119.88293,-161.13478,130.96774,88.03364,72.36103,99.99905,100.06092,-18.79556,100.06166,95.74174,18.82592,68.81169,112.28743,1.25233,79.42607,93.35167,71.46275,66.65633,106.90648,63.87456,66.55144,101.7685,100.14411,70.01697,105.55567,71.98441,63.92763,105.98272,102.87842,56.71721,108.26923,87.91546,48.10983,104.37261,110.4752
lying bed46.jpg,lie,197.14483,94.80979,-125.07801,207.49414,96.10098,-116.3291,208.25858,98.67371,-116.3365,209.16463,101.06324,-116.35923,205.87216,86.31553,-121.7808,205.39458,81.90886,-121.82595,204.86475,77.59884,-121.97803,207.52094,102.03456,-45.58856,200.3906,69.89343,-67.88203,189.77393,100.91953,-95.67565,188.72443,88.29895,-102.26209,156.9059,124.38747,25.55354,156.62901,47.96331,-63.84207,99.67279,151.68018,-19.99042,84.97096,60.39074,-178.09082,187.59697,157.93794,-94.40182,126.6098,115.04256,-276.53685,211.72729,157.44403,-103.79655,135.67465,125.78722,-292.47475,217.31554,157.70465,-89.81564,145.5352,123.65025,-274.55772,209.90657,155.22513,-90.6191,142.34169,121.1346,-269.66544,24.6488,105.97737,19.59682,24.87027,58.47315,-19.19176,-58.00926,109.3474,15.84055,-61.80258,61.24053,32.76011,-136.42127,107.76163,88.23096,-139.29122,60.47572,132.22069,-147.73476,106.07296,91.85423,-150.58444,58.18429,140.27206,-162.96126,110.16925,18.06289,-164.96999,70.77946,57.0984
lying bed47.jpg,lie,364.34129,239.05096,-332.22209,346.94434,215.73108,-284.88171,350.54834,214.88332,-285.00018,353.54762,214.5193,-285.43997,326.9611,223.6718,-334.47404,314.75415,229.0495,-334.11702,301.37347,235.58478,-334.63286,329.16133,239.54577,-47.60356,264.82258,270.63446,-253.56585,382.11057,270.90909,-238.21818,358.14589,280.73357,-298.54007,511.26004,383.32534,58.01138,214.2368,498.63161,-355.24464,671.5343,592.77193,-217.72987,501.27332,610.86616,-653.51558,595.53992,489.43598,-556.787,664.20801,350.62589,-679.09777,584.3128,459.60863,-630.31826,717.27133,266.68702,-743.75231,565.76064,429.96634,-591.45595,663.14535,232.29817,-687.11951,563.17896,447.54637,-556.80853,656.98614,263.36288,-659.20022,620.81859,820.96986,48.57088,428.8599,885.20224,-44.8271,711.60336,1145.73642,16.55096,533.193,1199.65456,10.49621,771.45946,1454.28119,376.31539,610.16421,1491.95038,337.41531,781.13844,1500.6254,392.29438,618.52477,1537.26551,351.34442,789.23035,1547.5811,33.27339,656.89044,1576.94373,-45.79564
lying bed55.jpg,lie,123.77618,126.26166,-140.61905,117.75448,121.66017,-135.96615,117.78533,119.08229,-136.00129,117.79572,116.51918,-136.06793,116.53853,129.1008,-128.80038,115.78317,131.64665,-128.78879,114.98601,134.13568,-128.78038,119.45361,112.22406,-88.23657,115.25879,137.47319,-57.51515,131.45645,123.3079,-120.85788,129.55277,131.90509,-112.08476,150.79291,111.61066,-102.05943,138.33996,137.23905,35.72609,188.37036,148.07145,-126.33534,161.58118,148.41197,49.74971,158.81469,161.73993,-115.79605,143.99748,154.37288,-14.63505,153.0979,168.77003,-123.9316,141.69682,158.02523,-18.31723,145.94089,162.70159,-121.04651,138.69624,161.41,-23.14226,151.52008,157.15814,-113.35642,144.72276,155.1381,-18.58774,238.22668,113.85603,-40.12377,224.38417,138.9641,40.30506,284.65737,158.21237,-75.74116,212.43901,162.03141,-142.37505,330.20633,142.47033,38.26183,287.82094,156.71475,-91.40761,330.23892,134.53694,49.71488,294.89736,148.76327,-87.12538,361.13772,150.55667,20.95834,315.26699,161.65081,-125.02396
lying bed57.jpg,lie,179.30512,56.14976,-159.04133,182.77181,55.5477,-155.64867,183.83431,56.45496,-155.65103,184.96448,57.40963,-155.68302,180.17212,53.05605,-153.04095,179.35521,52.32585,-153.05986,178.6511,51.68623,-153.03821,186.55175,60.13647,-113.9363,177.75075,52.38467,-101.26776,178.49062,60.96454,-141.87023,175.26945,57.95256,-138.18337,182.16662,73.53561,-72.86042,163.01663,58.57863,-47.82881,195.87363,88.85599,-85.01967,146.30398,55.71166,-2.57544,211.36075,103.37827,-139.53149,130.5384,49.69055,-3.62609,214.53715,109.42467,-150.66888,124.52908,48.77293,-3.86129,214.88745,109.09338,-163.8435,125.05577,49.14301,-18.02265,213.50839,107.17446,-146.89404,126.87181,49.77465,-8.87151,146.38265,99.10606,-12.73267,136.20388,85.9499,12.73965,122.16024,125.97503,-44.49223,102.42403,85.20254,-24.20045,101.48317,158.18627,-15.60439,68.76608,95.23009,13.3023,97.52458,161.06741,-15.10728,66.88389,99.86452,14.89975,91.0637,173.42402,-61.42661,52.13182,102.39292,-25.33265
lying bed65.jpg,lie,928.60065,446.44763,-316.74108,967.2291,424.26867,-261.60199,979.27219,431.4512,-261.67886,990.94274,438.12163,-261.83002,923.12787,401.2489,-266.37662,902.63224,393.1749,-266.45532,882.2299,386.94744,-266.85123,991.90512,472.2076,51.49615,835.09465,408.78511,36.75454,925.98229,508.04102,-199.13356,870.35258,478.43495,-202.72389,940.78044,733.52303,236.80436,627.90797,572.88023,38.74048,880.57386,900.31849,-57.03261,419.14811,782.85495,-156.81152,1000.05209,784.33432,-499.25829,421.17881,947.52758,-481.37925,1021.97609,767.27748,-565.01366,387.17388,1015.99307,-549.80309,1014.1755,683.20375,-556.42449,451.88867,1025.57214,-555.73158,994.70471,683.18733,-510.49186,468.21354,1011.08516,-481.01334,552.89967,1182.91422,74.25579,373.37842,1048.89159,-73.6066,590.90935,1413.56683,-701.6652,414.04678,1111.40563,-933.10991,126.83009,1699.80711,-707.07073,474.59976,1417.92677,-655.93094,57.91748,1689.28202,-710.34258,477.51918,1425.97012,-610.37812,-39.81487,1882.80765,-1051.45165,506.36171,1609.26309,-821.19551
lying bed69.jpg,lie,356.2844,39.87585,2.26247,363.25631,43.18496,0.28208,363.95452,45.4289,0.21424,364.65991,47.56197,0.16359,361.61659,38.95777,11.67908,361.17949,38.09746,11.71147,360.79898,37.37171,11.66762,363.88793,57.36233,8.35728,359.47542,43.67612,58.20436,351.61467,46.45739,6.39206,349.34034,41.01812,20.84517,335.81932,78.34314,-29.62065,319.5296,51.82438,95.37207,290.43107,93.64818,-54.91381,274.82603,60.99942,109.10969,242.0723,94.63829,-67.29225,234.9416,67.73898,83.14326,224.24762,100.10865,-75.76639,217.91492,72.07267,77.45535,223.43228,96.37204,-78.1563,218.19263,69.50699,65.07667,228.76952,93.01709,-67.13529,222.59262,70.31787,76.06008,234.61435,76.78033,-39.37329,228.13625,59.77116,39.3582,149.24393,79.64029,-61.48556,145.79854,63.26063,1.0026,58.81155,86.79485,-89.70277,66.14566,73.0061,-24.85432,46.73024,94.97791,-93.53975,52.45376,80.34306,-29.2448,32.23488,63.26474,-138.07737,42.09979,52.76398,-65.32122
lying bed7.jpg,lie,153.63959,101.75808,-34.36446,157.579,94.67954,-31.25001,157.59123,94.50859,-31.31407,157.60467,94.3,-31.38907,156.25585,92.70318,-48.39934,155.29052,91.19027,-48.43384,154.23761,89.54739,-48.48747,150.28261,87.84454,-4.25485,145.68294,82.1742,-81.74322,146.7959,103.44149,-21.75944,144.25016,101.22554,-44.24181,110.57677,89.33991,26.46605,104.92533,87.97437,-99.45102,122.74205,81.14419,99.19103,140.27586,153.19529,-126.15254,129.84304,64.83191,152.00366,168.36684,169.13991,-103.47686,136.50777,59.95028,154.68811,179.47714,177.00262,-115.87341,137.27852,64.35151,146.0999,180.52079,167.26521,-114.80883,134.0997,67.10684,148.85961,175.95813,164.87456,-103.1494,13.8865,139.80969,31.07845,6.84582,122.43044,-30.99559,-57.2692,160.35203,67.47019,-68.39674,140.51026,6.32541,-118.05705,174.61318,143.57505,-133.85969,155.63715,60.43542,-127.01775,173.04145,149.07413,-146.21809,151.25032,63.9285,-129.93164,189.87319,109.687,-140.62354,176.02803,4.91948
